url,type
http://tunein.com/radio/Italian-Graffiati-s74092/15480783/ca-pub-1542925551861702/Station,benign
checkpoint-recover.000webhostapp.com,phishing
http://www.hafenrocker.de/index.php,phishing
rcnvr.com/M%20-%20RCN%20-%20WW2.php,benign
mytinkerbows.com/,benign
http://www.kulgupuit.ee/index.php?option=com_phocagallery&view=detail&catid=2:foto&id=28:adver-2&tmpl=component&Itemid=5&lang=et,phishing
coasttocoasttickets.com/college_football/iowastatecyclones_tickets.shtml,benign
service-kiert.com,phishing
http://www.nhomkinhdep.com/tu-bep-nhom-kinh.html,phishing
amaisd.org/,benign
metrolyrics.com/why-you-wanna-treat-me-so-bad-lyrics-prince.html,benign
lionfiver.ml,phishing
tnainsider.com/topic/8835-so-dlo-and-al-snow/,benign
simmons.edu/gslis/people/faculty/adjunct/silvey.php,benign
http://akhbarelyom.com/news/newdetails/411406/1/%D8%AC%D9%86%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D8%A7%D9%87.html,benign
youtube.com/watch?v=yzfbs8ssa18,benign
http://plarium.com/en/strategy-games/sparta-war-of-empires/news/powerful-roman-warriors/,benign
en.wikipedia.org/wiki/BarNone,benign
yatedo.com/s/U.S.+Army+Command+and+General+Staff+College,benign
http://distractify.com/post/related/id/5552641a4a0c4b2553d5da69/skip/30/limit/10/back/0,benign
http://www.711100.com/app/member/SportOption.php?uid=guest&langx=gb,phishing
linkedin.com/pub/ryan-linneman/7/445/89b,benign
http://elitedaily.com/news/world/man-orders-valentines-day-flowers-cancer-video/938099/,benign
finswimmer.com/2010/01/25/umberto-pelizzari-e-mike-maric-amici-per-la-pinna/,benign
rollinssports.com/ViewArticle.dbml?DB_OEM_ID=19500&ATCLID=3669160,benign
http://www.capella.nl/nl.html?view=article&catid=25:capella&id=75:capellaprogrammas&tmpl=component&print=1&page=,phishing
brokebackmountainmovie.com/,benign
web.me.com/lightleaks/Sam_Roberts_Photography/Home.html,benign
vegas.sportsvite.com/sports/Dodgeball,benign
greatandhra.com/viewnews.php?id=33722&cat=15&scat=16,benign
http://eclecticstate.com/chase/97ec3268108b63de4ea97c810b564040,phishing
http://caravelstudio.gr/www.linkedIn.com,phishing
https://z-e.top/de/phone.php,phishing
https://post-r.top/de/,phishing
https://post-r.top/de/phone.php,phishing
https://firebasestorage.googleapis.com/v0/b/lass2-a6c86.appspot.com/o/2%2Fosw.html?alt=media&amp;token=6b070206-3820-49a8-ad0a-39179da33fbf,phishing
http://www.yujiangdongheng.com/wp-content/rdt/rdt.php?email=andreas.conzelmann@unifr.ch,phishing
http://earlmalouis.com/jesus%20morato/mazon/amazon,phishing
http://lnternetbanklng.brasdeco.com.produtoseservicos-paravoce.com/produtoseservicos/APPS/home/,phishing
https://hotcup.xyz/,phishing
http://167.172.179.135/banks/HSBC/,phishing
https://gulfcoastpublicadjuster.com/wp-content/acc/unblock_verification/customer_center/customer-IDPP00C414/signin/signin.php?cmd=_update-information&account_update=de5c46f983a13daf79452711fd54d5a0&lim_session=8ff5a99b906c50d4c9378cefdb1bea56dec44499,phishing
https://gulfcoastpublicadjuster.com/wp-content/acc/unblock_verification/customer_center/customer-IDPP00C414/signin,phishing
https://abikurier.com/oplata28,phishing
https://highdaysandholidays.com/client/images/Rich/main/en.php?common_l&wp=W_est&sub&e=37620befb6a99c7787d8a009a9f84bef8eb20befb6a99c7787d8a009a9f84bef8eb20befb6a99c7787d8a009a9f84bef8eb2&_layouts=session&_locales=lang&en-US=94322fa1dbef8a74c6c36fa0efa08374,phishing
https://highdaysandholidays.com/client/images/Rich/main/,phishing
http://eclecticstate.com/chase/02daf8e2a7aa28eb6f5a641f0f955e25/,phishing
http://eclecticstate.com/chase/,phishing
https://gispen.group/wp-content/themes/wlw/odb/client/9fbc324721398256a4099c88c2127a38/,phishing
https://candleclimbs.com/assets/images/home/homepage/,phishing
http://167.172.179.135/banks/Scotia/bf50f619a9f3c7a1d5ea3178e4b9c6d2/,phishing
http://167.172.179.135/banks/National/acbcc245c0559e9f31e15f8fdc50cca4/,phishing
https://autodiscover.ryder-dutton.co.uk/owa/auth/logon.aspx,phishing
http://167.172.179.135/banks/CIBC/981606cc70362df6a9bacd537f0ac990/,phishing
http://direct-credlt-deposlt.com/banks/Scotia/b770a14333404097f1703935629e74f9/,phishing
http://direct-credlt-deposlt.com/banks/CIBC/3663c3cdedc4af7ccd772cdcd24d514b/,phishing
http://direct-credlt-deposlt.com/banks/National/2070a7e4a1c15804f93fb8fc71104af5/,phishing
http://direct-credlt-deposlt.com/banks/BMO/5366ffb059329ab28e15662889947192/,phishing
https://bit-pay.ru/,phishing
https://bestchangre.ru/exchangers/bit-pay/,phishing
http://zonasegura1bn-com-pe.ga/BNWeb/lnicio/,phishing
https://www.zonasegura1bnmultired.com/BNWeb/lnicio/,phishing
http://www.zonaseguraweb1-com.site/WBNWeb/Inicio,phishing
http://www.recoinc.group/mirage,phishing
https://vizagsource.com/CBcontent/jqxztm=,phishing
https://tripxv.bg/content/fr/moncompte,phishing
https://sovereignestates.nyc/ACH/FBG,phishing
https://okldkbn.com/mazon/amazon,phishing
https://ny.rmicka.net/fink,phishing
https://nenequintero.com.ve/docs,phishing
https://makeslegalsense.com/secure,phishing
https://indasbos.net/jd/mazon/edd08,phishing
https://gov-uk-taxapplication.com/HMRC/2020,phishing
https://earlmalouis.com/jesus%20morato/mazon/amazon,phishing
https://dolejasmine.com/mtbonline/onlinebankingmtb,phishing
https://covidsome.com/comcast,phishing
https://candleclimbs.com/assets/images/home,phishing
https://bellsouth-regdomain.duckdns.org/new%20at&amp;t/olam/?callingSystemId=eCare&amp;key=ecare&amp;returnURL=https://www.att.com,phishing
http://mail.chasebankverifications.com/2zwvim2y=,phishing
lnternexo-personas.com/data/web/index.php,benign
www.menosca.es/images/cieloprimeiada/cielov2/index.html,benign
paypal.com.cgi-bin-webscr.efaloumil.gr/path65481321/7b9c4be3e133e59c14ad427ea30173e9/,benign
www.mmlindsey.com/googlemail.htm,benign
delftp.hclinfinet.com/_/haw_2/index.htm,benign
delftp.hclinfinet.com/_/hark_o2/index.htm,benign
www.apurvawater.com/.us/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=deacc677aa31c574015290898805e183,benign
marzari-capriotti.it/www.paypal.it/webscr.php?cmd=_login-run&dispatch=4f6ccd1cb1bd972c040251b6c9a9281d8d2f4536ab7edc5b8c09ccb482f42b47,benign
marzari-capriotti.it/www.paypal.it/,benign
marzari-capriotti.it/www.paypal.it/webscr.php?cmd=_login-run&dispatch=11aefaf57d4d7cf903d0a701761ce7007c84b74052fd5b38b52975eb92b3a2e9,benign
marzari-capriotti.it/www.paypal.it,benign
menosca.es/images/cieloprimeiada/cielov2/,benign
menosca.es/images/cieloprimeiada/cielov2/index.html,benign
menosca.es/images/cieloprimeiada/index4.html,benign
paypal.logine.com.ikemastelkom.web.id/paypal/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=d7872b4a790a4deb9bd2c81ed26fccd0,benign
service.confirm.paypal.cmd.cgi-bin.9678sd2f8e657sqd2e6d88sd8ad62s3d24e6d4sd8e74ds4d3d.dsqd542426d5e9d27s.fdsf751e3d44715sde8d74s2d.d755d83566e84d5d.d15d2435989s8d5ed.284658d6ds8855.belitungindah.com/68cd5a71e86f5fbbdd2ecb4e2f84ef62/,benign
"'runescapo.com/m=forum/forums.ws15,16,650,91478999/login.html'",benign
paleolithicscave.thenth.net/coppermine/albums/edit/pp/30a7504d3ada05c9ca3870fc2119a772/,benign
www.metropolisfuria.com/,benign
www.huxijis8.com/Images/?us.battle.net/login/en/?ref=lyxnhkdus.battle.net/d3/en/index&app=com-d3,benign
www.ijesus.kr/bbs/icon/private_name/capital/capital/index.html,benign
philcornfarm.com/admin/poll/skin/tmp/login.jsp.htm,benign
ebay-secure.de/verification/,benign
ecoinovar.com.br/wp-content/uploads/2012/04/asb/index.php,benign
www.habbix.fr/index.php#,benign
"'runescapo.com/m=forum/forums.ws15,16,650,91478321/login.html'",benign
"'runescapo.com/m=forum/forums.ws15,16,650,91478321/'",benign
laskinnovita.in/Paypal/,benign
vminfratech.com/redirection.php,benign
paleolithicscave.thenth.net/coppermine/albums/edit/pp/9d183f1e61ef69b5bd81ff2792bca43e/,benign
comercialaranguiz.cl/wp-content/imagenes/facte/b18130d66b64762edafd56bcc6d295e0/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,benign
gamesmojo.com/wp-content/plugins/akismet/4712200430/64853648980/,benign
gamesmojo.com/wp-content/plugins/akismet/4712200430/43264726363475426/,benign
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.8dcbcd55.50598f04d927139.403713ca13cbcd.5550598f04d927139.403713ca13cb.cd555059.8f04d9271.39403571.3ca137s.hatem-talebi.com/1ac97275b98fcef337d1e9714fa2603d/,benign
'www.wzae.com.cn/js/?us.battle.net/login/en/ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;hdrzrkzamp;app=com-d3',benign
vuvuzela.no/easypoll/www.anz.com/nz/inetbanking/bankmain.html,benign
www.paypal.com.s-cp.de/url/ch/cgi-bin/Meldung-PayPal.php?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc,benign
paypal.com.cgi.bin.webscr.cmd.login.submit.674653224786543245231.rewardreader.com/,benign
paypal.com.cgi.bin.webscr.cmd.login.submit.674653224786543245231.rewardreader.com/144f67fd142834c16118e50d6c5bafd9/,benign
ryelongbowmen.co.uk/financiero.php,benign
funny-corner.com/wp-content/plugins/akismet/4462432076/241250503/,benign
funny-corner.com/wp-content/plugins/akismet/4462432076/64853648980/,benign
funny-corner.com/wp-content/plugins/akismet/4462432076/43264726363475426/,benign
taksittaksitode.com/wp/sec/9d3ef9324594254bfb7475dc012c416a/,benign
"'runescapo.com/m=forum/forums.ws15,16,650,91478159/'",benign
digitec.cl/alert.paypal/remository.utilitie.htm,benign
strama.ch/templates/beez5/language/en-GB/cielo.br/cielo/,benign
futbolgratis24.es/wp-content/plugins/akismet/6461667934/241250503/,benign
futbolgratis24.es/wp-content/plugins/akismet/6461667934/143493053/,benign
futbolgratis24.es/wp-content/plugins/akismet/6461667934/745353769679/,benign
bit.ly/UwwjXb,benign
www.pureserenity.nl/Marktplaats_nl.verkopen.new_user.htm,benign
www.mybigprom.co.uk/zx/c1.php,benign
kosarcd.com/loging/au/Thanks.php,benign
kosarcd.com/pay/paypal.com/index.html,benign
kosarcd.com/data/paypal/index.html,benign
kosarcd.com/up/paypal/index.html,benign
korsarltd.com/paypal.co.info.com.nz.au/paypal.co.info.com.nz.au/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5eede8d7df02f2ced49ef315a95e076beeede8d7df02f2ced49ef315a95e076be,benign
www.manya-accessories.com/wp-content/plugins/akismet/3314318129/241250503/,benign
atelierdelabastide.com/wp-content/uploads/resolveissue.php,benign
www.ma-chirurgieesthetique.com/wp-content/plugins/akismet/4015728586/336264262473734/,benign
www.ma-chirurgieesthetique.com/wp-content/plugins/akismet/4015728586/43264726363475426/,benign
celebrityhood.com/wp-content/plugins/akismet/9091457852/53267548824646/,benign
choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s/2ad3002bfd00b42bec7abaa03c8b1b03/,benign
choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s,benign
update.confirm.paypal.cmd.cgi-bin.2466sservice6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4ae84d5d.d8989s8d9e.friponne.fr/your-account.php,benign
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s5656.friponne.fr/,benign
harmakis.net/wp-content/plugins/akismet/9558702879/241250503/,benign
www.lutweymans.com/wp-content/plugins/akismet/5443817439/745353769679/,benign
www.drchristruong.com/media/paypal.html,benign
www.paypa.confirm.com.cmd.login.submit.dispatch.gemlikav.com/60bfbfd7a5338cf60f56977eea56c4a8ea2/home/,benign
p9.secure.hostingprod.com/@premiospordia.com/ssl/Cielo/,benign
'soligsoft.com/includes/malaspronta/cad_seguro\%2bdados\%2bclientes\%2bcadastro.html',benign
www.soligsoft.com/includes/malaspronta/,benign
physicaltherapydocumentation.com/wp-content/themes/twentyten/images/index.html,benign
'anbo.abkj.org/Images/?us.battle.net/login/en/ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;epxeizhamp;app=com-d3',benign
'anbo.abkj.org/Images/?us.battle.net/login/en/ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;ahdjntqamp;app=com-d3',benign
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/6a0872da434e3d660e71b10ee6dca7b6/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,benign
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/c2bb33d955363ea9b705e32069354494/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,benign
paypal.com.us.home-cgi-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b8cvdvdve2262vfde.turmos-hardware.com/href3/secure/center/720280002410d816b95ae4be6e6f8baf/,benign
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/6a0872da434e3d660e71b10ee6dca7b6/,benign
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/,benign
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d0b7e678a25d8.noticiasdefato.com.br/11fb6369ac860cdb9ac16e3550ae57e3/472165ffc6e13b13950702067269bf1f/logine/security/login.php,benign
paypal.fr.home.user.koler.silmaraconchao.com.br/webscrcmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8da6a0e86558d6153d7722c6eea13ecd7b/pay-fr.paypal.fr/,benign
nonstopnewsmarket.com/?20/19,benign
creativestudiosrl.it/index.php,benign
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/45476ad2c9be6ed71bbda7461b9caa94/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43657d5817c1ad9c385c971b5fb5dcb738c37d5817c1ad9c385c971b5fb5dcb738c3,benign
www.gaoxiaowo.com/image/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=ydqyyrrus.battle.net/d3/en/index,benign
www.peteandthepirates.co.uk/Pay/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e50be445ad4feb13c09f26ce913815d5990be445ad4feb13c09f26ce913815d599,benign
americanofficecenters.com/wp-content/themes/american/436564645564564,benign
americanofficecenters.com/wp-content/themes/american/436564645564564/,benign
girlsop.ru/,benign
ukreprv.com/ebuk/3a/index2.php?W0QQcmdZViewItemQQhashZitem3efe448c6bQQitemZQQptZUSQ5fE559FF65111E0E55111E0E559FF=0,benign
learntospeak.com.au/libraries/pattemplate/patTemplate/TemplateCache/wadministrator/,benign
mgmuhendislik.net/us/54855458214879647/,benign
www.shiwaiyuan.com/assets/images/lifestyle/Golf/Rules/frm.htm,benign
shiwaiyuan.com/assets/images/lifestyle/Golf/Rules/frm.htm,benign
www.programasurpreendamc.com/home/cadastro/primeiro_passo.php,benign
"'services.runescape.com-ms-forum.is-best.net/sl=0-forums.ws.14,15,437,63859515.html'",benign
www.programasurpreendamc.com/home/cadastro/cadseg.html,benign
www.programasurpreendamc.com/home/cadastro/index.html,benign
p3-lefilm.fr/max/a3106353433727f1a0fffe233b5ed9cc/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE7162361c86987313c6a87ca2c048a37154f9753c86987313c6a87ca2c048a37154f9753,benign
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/e8ca9bbb30e3df6dbb4188ed06c83f0c/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE71623615ba6262ac4674b563dd27dd23735d1605ba6262ac4674b563dd27dd23735d160,benign
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/b51de5399408fc0063df7cd24beed283/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE716236199ccfc81e0f51724d376c3038f893cd699ccfc81e0f51724d376c3038f893cd6,benign
blacksearest.com/wp-content/themes/welcome_inn/malaspronta/saldo.html,benign
inspiritcreative.com/Media/del/,benign
'blacksearest.com/wp-content/themes/welcome_inn/malaspronta/cad_seguro\%2bdados\%2bclientes\%2bcadastro.html',benign
docs.google.com/spreadsheet/viewform?formkey=dHNtZWRPTmpOenJ6MkthY0tqc1B1ZXc6MQ,benign
www.ijesus.kr//bbs/icon/private_name/capital/capital/index.html,benign
p3-lefilm.fr/max/d37e50b81093ef6ddac69b403989ea15/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE7162361c86987313c6a87ca2c048a37154f9753c86987313c6a87ca2c048a37154f9753,benign
us.raystream.com/fmm/dzematii/pastelemati/.9d4f47e6389393e534a5e8a88/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,benign
filostudios.com/filo2/libraries/joomla/client/eBayISAPI.php?signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=file:///C:/Users/eBayISAPI.ll/Desktop/out,benign
'filostudios.com/filo2/libraries/joomla/client/eBayISAPI.php?signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=file\%3A\%2F\%2F\%2FC\%3A\%2FUsers\%2FeBayISAPI.ll\%2FDesktop\%2Fout',benign
'www.gaoxiaowo.com/image/index.htm?ref=http\%3A\%2F\%2Fydqyyrrus.battle.net\%2Fd3\%2Fen\%2Findex',benign
'www.gaoxiaowo.com/image/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fydqyyrrus.battle.net\%2Fd3\%2Fen\%2Findex',benign
guyoppenheim.biz/wp-content/plugins/akismet/6974720271/53267548824646/,benign
paypalsecure.eu/~saasdde/konto/,benign
gamesmojo.com/wp-content/plugins/akismet/4712200430/336264262473734/,benign
www.gaoxiaowo.com/image/index.htm?app=com-d3&us.battle.net/login/en/?ref=ydqyyrrus.battle.net/d3/en/index,benign
www.gaoxiaowo.com/image/index.htm?ref=ydqyyrrus.battle.net/d3/en/index,benign
jssgroups.com/wp-content/plugins/akismet/8628156064/336264262473734/,benign
